일시,평균기온
2023-06-09,7.398551
2023-06-10,7.8079824
2023-06-11,8.085604
2023-06-12,8.869665
2023-06-13,9.175692
2023-06-14,9.673492
2023-06-15,10.142971
2023-06-16,11.066399
2023-06-17,11.7153015
2023-06-18,12.172455
2023-06-19,12.83021
2023-06-20,13.153124
2023-06-21,13.556145
2023-06-22,14.34853
2023-06-23,14.852119
2023-06-24,15.364744
2023-06-25,16.263187
2023-06-26,17.14233
2023-06-27,18.12807
2023-06-28,18.559841
2023-06-29,19.315975
2023-06-30,19.398808
2023-07-01,6.33055
2023-07-02,6.434313
2023-07-03,6.6534834
2023-07-04,6.7205963
2023-07-05,6.5747347
2023-07-06,6.8886347
2023-07-07,7.3409576
2023-07-08,7.354973
2023-07-09,7.782007
2023-07-10,8.120613
2023-07-11,8.704414
2023-07-12,9.489742
2023-07-13,9.786919
2023-07-14,10.223946
2023-07-15,10.769119
2023-07-16,11.526333
2023-07-17,11.959412
2023-07-18,12.231712
2023-07-19,12.988314
2023-07-20,13.287579
2023-07-21,13.589994
2023-07-22,14.5006485
2023-07-23,14.948524
2023-07-24,15.533625
2023-07-25,16.447987
2023-07-26,17.314426
2023-07-27,18.330708
2023-07-28,18.790585
2023-07-29,19.537544
2023-07-30,19.621418
2023-07-31,19.684532
2023-08-01,6.9809647
2023-08-02,7.0847282
2023-08-03,7.3054676
2023-08-04,7.3628674
2023-08-05,7.2170067
2023-08-06,7.5352135
2023-08-07,7.957467
2023-08-08,7.9616604
2023-08-09,8.352846
2023-08-10,8.703066
2023-08-11,9.373617
2023-08-12,10.228128
2023-08-13,10.423906
2023-08-14,10.7436905
2023-08-15,11.335934
2023-08-16,11.919006
2023-08-17,12.649651
2023-08-18,13.111418
2023-08-19,13.9011345
2023-08-20,14.245831
2023-08-21,14.685387
2023-08-22,15.362316
2023-08-23,15.743275
2023-08-24,16.242657
2023-08-25,16.92593
2023-08-26,17.786346
2023-08-27,18.802624
2023-08-28,19.254925
2023-08-29,20.001888
2023-08-30,20.085758
2023-08-31,20.160717
2023-09-01,7.154852
2023-09-02,7.1691647
2023-09-03,7.389905
2023-09-04,7.447304
2023-09-05,7.272744
2023-09-06,7.5939264
2023-09-07,8.010963
2023-09-08,8.0062065
2023-09-09,8.397396
2023-09-10,8.772614
2023-09-11,9.717852
2023-09-12,10.828148
2023-09-13,11.105703
2023-09-14,11.256245
2023-09-15,11.906443
2023-09-16,12.362856
2023-09-17,12.889391
2023-09-18,13.282621
2023-09-19,14.006481
2023-09-20,14.508205
2023-09-21,15.065838
2023-09-22,15.607052
2023-09-23,16.147854
2023-09-24,16.589245
2023-09-25,17.295822
2023-09-26,18.195576
2023-09-27,18.875717
2023-09-28,19.2891
2023-09-29,20.035603
2023-09-30,20.11863
2023-10-01,7.2045546
2023-10-02,7.1962376
2023-10-03,7.446167
2023-10-04,7.4743776
2023-10-05,7.29533
2023-10-06,7.615656
2023-10-07,8.032692
2023-10-08,8.020336
2023-10-09,8.431721
2023-10-10,8.7962265
2023-10-11,9.9758835
2023-10-12,11.141369
2023-10-13,11.478802
2023-10-14,11.629345
2023-10-15,12.156044
2023-10-16,12.732351
2023-10-17,13.380421
2023-10-18,13.592016
2023-10-19,14.239019
2023-10-20,14.452621
2023-10-21,15.409855
2023-10-22,15.977312
2023-10-23,16.561283
2023-10-24,17.245289
2023-10-25,17.65271
2023-10-26,18.329845
2023-10-27,18.997345
2023-10-28,19.353367
2023-10-29,20.216496
2023-10-30,20.305801
2023-10-31,20.28873
2023-11-01,7.4004965
2023-11-02,7.5348673
2023-11-03,7.674963
2023-11-04,7.7736464
2023-11-05,7.7049427
2023-11-06,8.208149
2023-11-07,8.503878
2023-11-08,8.805124
2023-11-09,8.957287
2023-11-10,9.11278
2023-11-11,10.697664
2023-11-12,12.033907
2023-11-13,12.197294
2023-11-14,12.326399
2023-11-15,12.709024
2023-11-16,13.184017
2023-11-17,13.980661
2023-11-18,14.108362
2023-11-19,14.561066
2023-11-20,15.05575
2023-11-21,15.895561
2023-11-22,16.364822
2023-11-23,16.914852
2023-11-24,17.441826
2023-11-25,18.037506
2023-11-26,18.715061
2023-11-27,19.159775
2023-11-28,19.51979
2023-11-29,20.35585
2023-11-30,20.39597
2023-12-01,7.487171
2023-12-02,7.6414948
2023-12-03,7.8441963
2023-12-04,7.898347
2023-12-05,8.220127
2023-12-06,7.9563675
2023-12-07,8.370085
2023-12-08,8.922506
2023-12-09,9.018
2023-12-10,9.348858
2023-12-11,11.139736
2023-12-12,12.570187
2023-12-13,12.767097
2023-12-14,12.84663
2023-12-15,13.091616
2023-12-16,13.522947
2023-12-17,14.46158
2023-12-18,14.656462
2023-12-19,15.169823
2023-12-20,15.530909
2023-12-21,16.464561
2023-12-22,16.799171
2023-12-23,17.238087
2023-12-24,18.019169
